article,best_topic,likelyhood,keywords
7117,8,0.2962052962052963,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7118,4,0.22205663189269745,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7119,0,0.09090909090909093,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7120,4,0.15854978354978352,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7121,5,0.10873440285204988,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7122,8,0.1799024730059213,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7123,10,0.11886724386724389,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7124,3,0.1234991423670669,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7125,3,0.13153271848924022,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7126,3,0.12587412587412586,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7127,0,0.29846659364731654,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7128,6,0.45376091007158964,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7129,3,0.19974943230757192,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7130,3,0.1942760942760943,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7131,7,0.12680375180375184,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7132,4,0.32384081781672147,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7133,6,0.2951896588260225,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7134,1,0.20900178253119428,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7135,8,0.14800785634118965,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7136,3,0.12102846648301192,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7137,8,0.35373636866174174,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7138,10,0.18648018648018652,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7139,4,0.17345328282828285,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7140,6,0.18263277940697298,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7141,3,0.21885521885521889,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7142,8,0.23826046726810093,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7143,3,0.23351158645276293,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7144,0,0.24872658205991546,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7145,9,0.30110313662945243,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7146,8,0.1696969696969697,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7147,8,0.2533788590126619,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7148,4,0.12051549982584467,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7149,5,0.2081930415263749,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7150,3,0.15802088683444618,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7151,8,0.10890725436179984,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7152,9,0.24015151515151512,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7153,3,0.28787878787878785,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7154,5,0.14470548178413348,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7155,9,0.16483011937557393,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7156,2,0.22764591730108968,"government, plan, tax, make, add, reduce, industry, cut, time, state"
7157,3,0.20255183413078146,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7158,0,0.1367331855136733,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7159,8,0.11720983419096626,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7160,5,0.21336965157189877,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7161,3,0.347107438016529,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7162,10,0.1612971823498139,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7163,7,0.14606592238171184,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7164,9,0.22005097706032287,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7165,3,0.11503928170594838,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7166,3,0.16130050505050503,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7167,7,0.17891881780770674,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7168,3,0.21841364464315283,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7169,3,0.2784992784992784,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7170,8,0.18846358320042528,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7171,8,0.15820707070707074,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7172,3,0.3116236996834012,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7173,3,0.26208754208754215,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7174,6,0.17411402157164868,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7175,5,0.23114023114023116,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7176,6,0.1856267593972512,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7177,9,0.2238414681162773,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7178,8,0.38527115122859795,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7179,3,0.30456075910621366,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7180,9,0.18438623523369288,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7181,3,0.18454818454818453,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7182,8,0.1990030171848354,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7183,3,0.16161616161616163,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7184,3,0.3006993006993008,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7185,3,0.15499825844653434,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7186,3,0.1397306397306397,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7187,4,0.2705278592375367,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7188,3,0.1212121212121212,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7189,3,0.31659882406151063,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7190,5,0.29617604617604626,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7191,3,0.12349914236706688,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7192,3,0.13112947658402202,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7193,3,0.1397306397306397,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7194,3,0.15802088683444615,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7195,7,0.1737173717371737,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7196,3,0.13967258794845,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7197,3,0.1397306397306397,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7198,3,0.1234991423670669,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7199,9,0.24085005903187723,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7200,4,0.11668408220132358,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7201,9,0.2829666528296665,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7202,3,0.27455106621773295,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7203,7,0.5497461663264771,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7204,4,0.26913429597993355,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7205,9,0.21307671307671305,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7206,1,0.1569139672587948,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7207,9,0.1754582865693977,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7208,10,0.282267115600449,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7209,9,0.17171717171717174,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7210,3,0.16551479709374448,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7211,3,0.17188009123492998,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7212,8,0.19723551302498674,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7213,3,0.30664857530529177,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7214,5,0.42022711587928974,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7215,5,0.2933238636363637,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7216,2,0.2067804481597585,"government, plan, tax, make, add, reduce, industry, cut, time, state"
7217,5,0.32841458058849365,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7218,5,0.11709689487467265,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7219,9,0.14527089072543617,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7220,4,0.30542264752791065,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7221,8,0.2269067486458791,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7222,3,0.186217008797654,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7223,8,0.12434691745036573,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7224,6,0.15881895881895883,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7225,3,0.10873440285204988,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7226,0,0.09090909090909093,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7227,3,0.13719008264462806,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7228,8,0.19611701429883252,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7229,1,0.19655572114588507,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7230,3,0.2331649831649832,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7231,3,0.11873117136275033,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7232,5,0.26746336605491544,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7233,3,0.13644643152839872,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7234,1,0.141788252899364,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7235,3,0.1850079744816587,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7236,1,0.2283509249801384,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7237,3,0.13200975269940787,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7238,3,0.17355371900826444,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7239,5,0.16932032186269477,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7240,8,0.21434343434343434,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7241,5,0.12481962481962482,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7242,5,0.2678550207961973,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7243,0,0.09090909090909093,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7244,9,0.20019870839542972,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7245,4,0.4997928814963515,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7246,3,0.10873440285204988,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7247,4,0.22553661616161616,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7248,5,0.30303030303030304,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
